UniqueID,Company,InventoryLocation,Item,GeneralLedgerCategory,Buyer,DefaultTransactionUOM.UnitOfMeasure,DefaultTransactionUOM.Item,DefaultTransactionUOM.ItemType,DefaultTransactionUOM.ContractLine,DefaultTransactionUOM.TrackedIn,DefaultTransactionUOM.UOMConversion,DefaultTransactionUOM.PackingWeight,DefaultTransactionUOM.PackingVolume,PurchaseTaxable,PurchaseTaxCode,TaxableWhenSold,SellTaxCode,StandardCost,FutureStandardCost,StockOnHandQuantity,SecondaryQuantity,AllocatedQuantity,UnallocatedQuantity,BackorderedQuantity,InProcessQuantity,OnOrderQuantity,IntransitQuantity,WorkInProgressQuantity,InspectionHoldQuantity,MovementClass,MovementRank,StorageCode,PreferredBin,MinimumOrderQuantity,MaximumOrderQuantity,ReorderPolicy,ReorderDocument,ReorderQuantityCode,ReorderPointCode,ReorderQuantity,ReorderPoint,SuggestedReorderPoint,LeadtimeControl,LeadtimeDays,LastLeadtime,PreviousLeadtime,AutomaticPurchaseOrder,OrderMultiple,EconomicOrderQuantity,SafetyStock,Manufacturer.ManufacturerCode,Manufacturer.ManufacturerDivision,ManufacturerNumber,SelectForSpecialCycleCount,LastCountDate,ForecastNumber.ForecastYear,ForecastNumber.ForecastNumber,ForecastNumber.Quarter,PatientChargeable,InventoryTracked,BinTracked,AllowReceipt,AllowIssue,InspectionRequired,HasTransactionActivity,FrozenForPhysicalInventory,FreezeDate,LastIssueDate,LastUpdateDate,TransactionCounter,LastReceiptDate,LastTurnoverCalculationDate,MSDSDate,MSDSOrder,MSDSDocument,MSDSVersion,AverageStockOnHandQuantity,TurnoverRate,LastReceiptCost,LastIssueCost,AverageAddOnCost,AverageCost,OverheadUnitCost,MarketPrice,TransactionCount,CountAccuracy,AddedDate,Active,UserField1,UserField2,UserField3,UserFieldN1,UserFieldN2,UserFieldN3,ReceivingDays,Consignment,NoCharge,LotTracked,SerialTracked,UDITracked,DropshipPurchaseOrderForCustomerOrderLine,CreatePurchaseOrderForCustomerOrderLine,MaximumSaleQuantity,MinimumSaleQuantity,AllowCustomerOrderReturns,CustomerOrderReturnDate,DefaultSourceUOM.UnitOfMeasure,DefaultSourceUOM.Item,DefaultSourceUOM.ItemType,DefaultSourceUOM.ContractLine,DefaultSourceUOM.TrackedIn,DefaultSourceUOM.UOMConversion,DefaultSourceUOM.PackingWeight,DefaultSourceUOM.PackingVolume,GeographicalType,GeographicalLatitude,GeographicalLongitude,GeographicalAltitude,GeographicalDate,GlobalLineType,ChargeNumber,PreferredHoldBin,MaximumRequisitionQuantity,FromWorksheetResult,NumberOfBins,ManufacturerNumberStripped,ALLOCATION,DELETEDATE,DELETEFROMSTOCK,PARCOUNT,UserFieldMonMax,UserFieldMonRemain,VALUEANALYSISAPPROVED
67422ead-a680-4d08-0000-235e5b92cde4,1,MAIN SL,222,GM,0,EA,222,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,3M,MED,1252894,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 12:17:14.00 PM",1,9/10/2018,,,FALSE,,,200,0,6,0,0,6,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,222,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-f798-0000-0f955b92cde4,1,MAIN SL,223,GM,0,EA,223,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,,,,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 12:21:06.00 PM",1,9/10/2018,,,FALSE,,,200,0,7,0,0,7,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,223,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-4d08-0000-24b15b92cde4,1,MAIN SL,224,GM,0,EA,224,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,ANS,,51632,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 12:22:56.00 PM",1,9/10/2018,,,FALSE,,,200,0,9,0,0,9,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,224,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-4d08-0000-25405b92cde4,1,MAIN SL,225,GM,0,EA,225,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,BD,,649851,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 12:23:33.00 PM",1,9/10/2018,,,FALSE,,,200,0,8,0,0,8,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,225,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-4d08-0000-27415b92cde4,1,MAIN SL,226,GM,0,EA,226,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,ABBL,,58541,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 12:29:14.00 PM",1,9/10/2018,,,FALSE,,,200,0,9,0,0,9,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,226,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-4d08-0000-27ab5b92cde4,1,MAIN SL,227,GM,0,EA,227,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,ABBL,,55251,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 12:29:38.00 PM",1,9/10/2018,,,FALSE,,,200,0,1,0,0,1,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,227,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-4d08-0000-28235b92cde4,1,MAIN SL,228,GM,0,EA,228,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,AIR,,,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 12:30:02.00 PM",1,9/10/2018,,,FALSE,,,200,0,2,0,0,2,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,228,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-4d08-0000-288d5b92cde4,1,MAIN SL,229,GM,0,EA,229,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,AIR,,12859,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 12:30:28.00 PM",1,9/10/2018,,,FALSE,,,200,0,3,0,0,3,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,229,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-6e98-0000-17e55b92cde4,1,MAIN SL,230,GM,0,EA,230,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,BAX,MED,5656523,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:52:40.00 PM",1,9/17/2018,,,FALSE,,,200,0,3,0,0,3,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,230,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-6e98-0000-18815b92cde4,1,MAIN SL,231,GM,0,EA,231,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,3M,MED,333362,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:53:06.00 PM",1,9/17/2018,,,FALSE,,,200,0,3,0,0,3,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,231,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-6e98-0000-18eb5b92cde4,1,MAIN SL,232,GM,0,EA,232,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,ANS,,5852,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:53:30.00 PM",1,9/17/2018,,,FALSE,,,200,0,4,0,0,4,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,232,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-6e98-0000-195e5b92cde4,1,MAIN SL,233,GM,0,EA,233,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,ANS,,587445,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:54:07.00 PM",1,9/17/2018,,,FALSE,,,200,0,3,0,0,3,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,233,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-6e98-0000-19db5b92cde4,1,MAIN SL,234,GM,0,EA,234,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,AIR,,458712,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:54:26.00 PM",1,9/17/2018,,,FALSE,,,200,0,4,0,0,4,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,234,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-6e98-0000-1a4f5b92cde4,1,MAIN SL,235,GM,0,EA,235,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,ANS,,589855,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:54:49.00 PM",1,9/17/2018,,,FALSE,,,200,0,3,0,0,3,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,235,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-19aa5b92cde4,1,MAIN SL,236,GM,0,EA,236,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,ABBL,,112143,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:55:26.00 PM",1,9/17/2018,,,FALSE,,,200,0,4,0,0,4,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,236,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-1a145b92cde4,1,MAIN SL,237,GM,0,EA,237,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,BD,,47871,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:55:43.00 PM",1,9/17/2018,,,FALSE,,,200,0,5,0,0,5,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,237,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-6e98-0000-1b655b92cde4,1,MAIN SL,238,GM,0,EA,238,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,BAX,MED,45412121,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:56:06.00 PM",1,9/17/2018,,,FALSE,,,200,0,5,0,0,5,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,238,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-1ad95b92cde4,1,MAIN SL,239,GM,0,EA,239,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,CARD,MED,568951,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:56:36.00 PM",1,9/17/2018,,,FALSE,,,200,0,5,0,0,5,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,239,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-1b4d5b92cde4,1,MAIN SL,240,GM,0,EA,240,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,BAX,MED,5689515,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:56:58.00 PM",1,9/17/2018,,,FALSE,,,200,0,5,0,0,5,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,240,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-1bb75b92cde4,1,MAIN SL,241,GM,0,EA,241,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,APPP,,21132445,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:57:19.00 PM",1,9/17/2018,,,FALSE,,,200,0,2,0,0,2,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,241,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-1c975b92cde4,1,MAIN SL,242,GM,0,EA,242,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,AIR,,568921,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:57:49.00 PM",1,9/17/2018,,,FALSE,,,200,0,4,0,0,4,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,242,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-1d0b5b92cde4,1,MAIN SL,243,GM,0,EA,243,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,ABBL,,12322424,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 16:58:09.00 PM",1,9/17/2018,,,FALSE,,,200,0,6,0,0,6,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,243,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-1e405b92cde4,1,MAIN SL,244,GM,0,EA,244,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,ABBL,,23569,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 17:08:38.00 PM",1,9/17/2018,,,FALSE,,,200,0,5,0,0,5,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,244,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-1eb45b92cde4,1,MAIN SL,245,GM,0,EA,245,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,BSCR,,1256,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 17:08:57.00 PM",1,9/17/2018,,,FALSE,,,200,0,2,0,0,2,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,245,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-1f1e5b92cde4,1,MAIN SL,246,GM,0,EA,246,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,BAX,MED,235689,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 17:09:16.00 PM",1,9/17/2018,,,FALSE,,,200,0,2,0,0,2,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,246,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-1fe95b92cde4,1,MAIN SL,247,GM,0,EA,247,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,CARE,MED,56565,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 17:09:46.00 PM",1,9/17/2018,,,FALSE,,,200,0,5,0,0,5,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,247,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-205e5b92cde4,1,MAIN SL,248,GM,0,EA,248,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,APPP,,2113131,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 17:10:07.00 PM",1,9/17/2018,,,FALSE,,,200,0,3,0,0,3,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,248,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-20c95b92cde4,1,MAIN SL,249,GM,0,EA,249,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,DELL,,Q2313,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 17:10:23.00 PM",1,9/17/2018,,,FALSE,,,200,0,5,0,0,5,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,249,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-213d5b92cde4,1,MAIN SL,250,GM,0,EA,250,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,GE,,G434343,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 17:10:43.00 PM",1,9/17/2018,,,FALSE,,,200,0,2,0,0,2,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,250,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-21a85b92cde4,1,MAIN SL,251,GM,0,EA,251,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,GE,,32323,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 17:11:02.00 PM",1,9/17/2018,,,FALSE,,,200,0,1,0,0,1,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,251,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-221f5b92cde4,1,MAIN SL,252,GM,0,EA,252,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,HON,,123131,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 17:11:21.00 PM",1,9/17/2018,,,FALSE,,,200,0,3,0,0,3,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,252,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-228a5b92cde4,1,MAIN SL,253,GM,0,EA,253,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,HON,,323232,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 17:11:44.00 PM",1,9/17/2018,,,FALSE,,,200,0,3,0,0,3,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,253,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
67422ead-a680-a7e8-0000-23495b92cde4,1,MAIN SL,254,GM,0,EA,254,,0,TRUE,1,0,0,,,FALSE,,0,0,200,0,0,0,0,0,0,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,KC,,12114,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Monday, 10 September 2018 17:12:50.00 PM",1,9/17/2018,,,FALSE,,,200,0,4,0,0,4,0,0,0,0,9/10/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,254,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
